,index,src,tar
9279,2,뉴스는,NWS_B
9280,3,알려줘.,-
9281,1,IT,NWS_I
9282,2,뉴스는,NWS_B
9283,3,새로,-
9284,4,나온거,-
9285,5,있어?,-
9286,1,오늘의,DAT_B
9287,2,정치,NWS_I
9288,3,뉴스,NWS_B
9289,4,좀,-
9290,1,과학,NWS_I
9291,2,뉴스,NWS_B
9292,3,머가,-
9293,4,있어?,-
9294,1,오늘의,DAT_B
9295,2,경제,NWS_I
9296,3,뉴스는,NWS_B
9297,4,머머,-
9298,5,있어?,-
9299,1,오늘의,DAT_B
9300,2,정치,NWS_I
9301,3,뉴스,NWS_B
9302,4,새로,-
9303,5,나온거,-
9304,6,있어?,-
9305,1,오늘의,DAT_B
9306,2,경제,NWS_I
9307,3,뉴스,NWS_B
9308,1,오늘의,DAT_B
9309,2,세계,NWS_I
9310,3,뉴스는,NWS_B
9311,4,알려줘.,-
9312,1,정치,NWS_I
9313,2,뉴스는,NWS_B
9314,3,좀,-
9315,4,알려줘,-
9316,1,어제의,DAT_B
9317,2,정치,NWS_I
9318,3,뉴스,NWS_B
9319,1,뉴스,NWS_B
9320,2,좀,-
9321,1,오늘의,DAT_B
9322,2,사회,NWS_I
9323,3,뉴스,NWS_B
9324,4,머가,-
9325,5,있어?,-
9326,1,오늘의,DAT_B
9327,2,생활,NWS_I
9328,3,뉴스는,NWS_B
9329,4,좀,-
9330,5,알려줘,-
9331,1,과학,NWS_I
9332,2,뉴스,NWS_B
9333,3,좀,-
9334,1,어제의,DAT_B
9335,2,세계,NWS_I
9336,3,뉴스,NWS_B
9337,1,어제의,DAT_B
9338,2,뉴스는,NWS_B
9339,1,오늘의,DAT_B
9340,2,문화,NWS_I
9341,3,뉴스,NWS_B
9342,4,머머,-
9343,5,있어?,-
9344,1,어제의,DAT_B
9345,2,생활,NWS_I
9346,3,뉴스,NWS_B
9347,4,알려줘.,-
9348,1,어제의,DAT_B
9349,2,정치,NWS_I
9350,3,뉴스는,NWS_B
9351,4,좀,-
9352,1,오늘의,DAT_B
9353,2,경제,NWS_I
9354,3,뉴스는,NWS_B
9355,4,좀,-
9356,5,알려줘,-
9357,1,어제의,DAT_B
9358,2,뉴스는,NWS_B
9359,1,어제의,DAT_B
9360,2,뉴스는,NWS_B
9361,3,좀,-
9362,4,알려줘,-
9363,1,오늘의,DAT_B
9364,2,정치,NWS_I
9365,3,뉴스는,NWS_B
9366,4,알려줘.,-
9367,1,오늘의,DAT_B
9368,2,뉴스는,NWS_B
9369,1,어제의,DAT_B
9370,2,생활,NWS_I
9371,3,뉴스,NWS_B
9372,4,좀,-
9373,5,알려줘,-
9374,1,어제의,DAT_B
9375,2,정치,NWS_I
9376,3,뉴스,NWS_B
9377,4,좀,-
9378,5,알려줘,-
9379,1,생활,NWS_I
9380,2,뉴스는,NWS_B
9381,3,좀,-
9382,4,알려줘,-
9383,1,어제의,DAT_B
9384,2,세계,NWS_I
9385,3,뉴스,NWS_B
9386,4,알려줘.,-
9387,1,오늘의,DAT_B
9388,2,과학,NWS_I
9389,3,뉴스는,NWS_B
9390,4,머가,-
9391,5,있어?,-
9392,1,오늘의,DAT_B
9393,2,IT/과학,NWS_I
9394,3,뉴스,NWS_B
9395,4,새로,-
9396,5,나온거,-
9397,6,있어?,-
9398,1,오늘의,DAT_B
9399,2,생활/문화,NWS_I
9400,3,뉴스,NWS_B
9401,4,새로,-
9402,5,나온거,-
9403,6,있어?,-
9404,1,어제의,DAT_B
9405,2,뉴스는,NWS_B
9406,3,알려줘.,-
9407,1,오늘의,DAT_B
9408,2,문화,NWS_I
9409,3,뉴스,NWS_B
9410,4,머머,-
9411,5,있어?,-
9412,1,어제의,DAT_B
9413,2,IT/과학,NWS_I
9414,3,뉴스는,NWS_B
9415,4,알려줘.,-
9416,1,어제의,DAT_B
9417,2,사회,NWS_I
9418,3,뉴스는,NWS_B
9419,4,머머,-
9420,5,있어?,-
9421,1,뉴스는,NWS_B
9422,2,좀,-
9423,1,오늘의,DAT_B
9424,2,정치,NWS_I
9425,3,뉴스는,NWS_B
9426,4,좀,-
9427,5,알려줘,-
9428,1,세계,NWS_I
9429,2,뉴스는,NWS_B
9430,3,새로,-
9431,4,나온거,-
9432,5,있어?,-
9433,1,어제의,DAT_B
9434,2,생활/문화,NWS_I
9435,3,뉴스는,NWS_B
9436,4,머가,-
9437,5,있어?,-
9438,1,오늘의,DAT_B
9439,2,문화,NWS_I
9440,3,뉴스,NWS_B
9441,4,알려줘.,-
9442,1,과학,NWS_I
9443,2,뉴스,NWS_B
9444,3,좀,-
9445,4,알려줘,-
9446,1,IT/과학,NWS_I
9447,2,뉴스는,NWS_B
9448,3,좀,-
9449,1,사회,NWS_I
9450,2,뉴스는,NWS_B
9451,3,머가,-
9452,4,있어?,-
9453,1,오늘의,DAT_B
9454,2,사회,NWS_I
9455,3,뉴스는,NWS_B
9456,4,알려줘.,-
9457,1,어제의,DAT_B
9458,2,과학,NWS_I
9459,3,뉴스는,NWS_B
9460,4,좀,-
9461,1,오늘의,DAT_B
9462,2,문화,NWS_I
9463,3,뉴스,NWS_B
9464,4,알려줘.,-
9465,1,어제의,DAT_B
9466,2,IT/과학,NWS_I
9467,3,뉴스,NWS_B
9468,4,좀,-
9469,5,알려줘,-
9470,1,IT/과학,NWS_I
9471,2,뉴스는,NWS_B
9472,3,새로,-
9473,4,나온거,-
9474,5,있어?,-
9475,1,어제의,DAT_B
9476,2,문화,NWS_I
9477,3,뉴스,NWS_B
9478,4,머머,-
9479,5,있어?,-
9480,1,오늘의,DAT_B
9481,2,문화,NWS_I
9482,3,뉴스,NWS_B
9483,4,새로,-
9484,5,나온거,-
9485,6,있어?,-
9486,1,오늘의,DAT_B
9487,2,사회,NWS_I
9488,3,뉴스는,NWS_B
9489,4,알려줘.,-
9490,1,어제의,DAT_B
9491,2,생활/문화,NWS_I
9492,3,뉴스,NWS_B
9493,4,알려줘.,-
9494,1,어제의,DAT_B
9495,2,경제,NWS_I
9496,3,뉴스,NWS_B
9497,4,알려줘.,-
9498,1,어제의,DAT_B
9499,2,IT,NWS_I
9500,3,뉴스는,NWS_B
9501,4,좀,-
9502,1,오늘의,DAT_B
9503,2,생활/문화,NWS_I
9504,3,뉴스,NWS_B
9505,4,새로,-
9506,5,나온거,-
9507,6,있어?,-
9508,1,어제의,DAT_B
9509,2,IT,NWS_I
9510,3,뉴스,NWS_B
9511,4,머가,-
9512,5,있어?,-
9513,1,정치,NWS_I
9514,2,뉴스는,NWS_B
9515,3,머머,-
9516,4,있어?,-
9517,1,오늘의,DAT_B
9518,2,IT/과학,NWS_I
9519,3,뉴스는,NWS_B
9520,4,좀,-
9521,5,알려줘,-
9522,1,세계,NWS_I
9523,2,뉴스는,NWS_B
9524,3,머머,-
9525,4,있어?,-
9526,1,어제의,DAT_B
9527,2,문화,NWS_I
9528,3,뉴스,NWS_B
9529,4,좀,-
9530,1,오늘의,DAT_B
9531,2,경제,NWS_I
9532,3,뉴스,NWS_B
9533,4,알려줘.,-
9534,1,어제의,DAT_B
9535,2,과학,NWS_I
9536,3,뉴스,NWS_B
9537,4,알려줘.,-
9538,1,생활,NWS_I
9539,2,뉴스,NWS_B
9540,3,좀,-
9541,1,어제의,DAT_B
9542,2,생활/문화,NWS_I
9543,3,뉴스는,NWS_B
9544,4,알려줘.,-
9545,1,어제의,DAT_B
9546,2,정치,NWS_I
9547,3,뉴스는,NWS_B
9548,4,머머,-
9549,5,있어?,-
9550,1,오늘의,DAT_B
9551,2,정치,NWS_I
9552,3,뉴스는,NWS_B
9553,4,알려줘.,-
9554,1,어제의,DAT_B
9555,2,세계,NWS_I
9556,3,뉴스,NWS_B
9557,4,좀,-
9558,5,알려줘,-
9559,1,오늘의,DAT_B
9560,2,생활,NWS_I
9561,3,뉴스,NWS_B
9562,1,어제의,DAT_B
9563,2,뉴스,NWS_B
9564,3,알려줘.,-
9565,1,오늘의,DAT_B
9566,2,IT,NWS_I
9567,3,뉴스는,NWS_B
9568,4,좀,-
9569,1,세계,NWS_I
9570,2,뉴스,NWS_B
9571,3,새로,-
9572,4,나온거,-
9573,5,있어?,-
9574,1,오늘의,DAT_B
9575,2,생활/문화,NWS_I
9576,3,뉴스는,NWS_B
9577,4,알려줘.,-
9578,1,어제의,DAT_B
9579,2,뉴스,NWS_B
9580,3,새로,-
9581,4,나온거,-
9582,5,있어?,-
9583,1,어제의,DAT_B
9584,2,IT/과학,NWS_I
9585,3,뉴스,NWS_B
9586,4,좀,-
9587,1,어제의,DAT_B
9588,2,생활/문화,NWS_I
9589,3,뉴스는,NWS_B
9590,4,좀,-
9591,5,알려줘,-
9592,1,오늘의,DAT_B
9593,2,생활,NWS_I
9594,3,뉴스는,NWS_B
9595,4,머머,-
9596,5,있어?,-
9597,1,오늘의,DAT_B
9598,2,생활,NWS_I
9599,3,뉴스는,NWS_B
9600,4,좀,-
9601,5,알려줘,-
9602,1,어제의,DAT_B
9603,2,정치,NWS_I
9604,3,뉴스,NWS_B
9605,4,머머,-
9606,5,있어?,-
9607,1,오늘의,DAT_B
9608,2,뉴스,NWS_B
9609,3,새로,-
9610,4,나온거,-
9611,5,있어?,-
9612,1,IT,NWS_I
9613,2,뉴스,NWS_B
9614,3,머머,-
9615,4,있어?,-
9616,1,오늘의,DAT_B
9617,2,IT/과학,NWS_I
9618,3,뉴스는,NWS_B
9619,4,머가,-
9620,5,있어?,-
9621,1,경제,NWS_I
9622,2,뉴스는,NWS_B
9623,3,알려줘.,-
9624,1,정치,NWS_I
9625,2,뉴스,NWS_B
9626,3,좀,-
9627,1,어제의,DAT_B
9628,2,세계,NWS_I
9629,3,뉴스는,NWS_B
9630,4,좀,-
9631,5,알려줘,-
9632,1,어제의,DAT_B
9633,2,정치,NWS_I
9634,3,뉴스,NWS_B
9635,1,오늘의,DAT_B
9636,2,정치,NWS_I
9637,3,뉴스는,NWS_B
9638,4,새로,-
9639,5,나온거,-
9640,6,있어?,-
9641,1,어제의,DAT_B
9642,2,생활/문화,NWS_I
9643,3,뉴스는,NWS_B
9644,4,머머,-
9645,5,있어?,-
9646,1,문화,NWS_I
9647,2,뉴스,NWS_B
9648,1,어제의,DAT_B
9649,2,생활,NWS_I
9650,3,뉴스,NWS_B
9651,4,머머,-
9652,5,있어?,-
9653,1,오늘의,DAT_B
9654,2,세계,NWS_I
9655,3,뉴스,NWS_B
9656,4,좀,-
9657,5,알려줘,-
9658,1,어제의,DAT_B
9659,2,IT,NWS_I
9660,3,뉴스는,NWS_B
9661,4,알려줘.,-
9662,1,오늘의,DAT_B
9663,2,생활/문화,NWS_I
9664,3,뉴스는,NWS_B
9665,4,알려줘.,-
9666,1,생활,NWS_I
9667,2,뉴스는,NWS_B
9668,3,머머,-
9669,4,있어?,-
9670,1,어제의,DAT_B
9671,2,생활/문화,NWS_I
9672,3,뉴스는,NWS_B
9673,4,머머,-
9674,5,있어?,-
9675,1,IT,NWS_I
9676,2,뉴스는,NWS_B
9677,3,알려줘.,-
9678,1,오늘의,DAT_B
9679,2,생활/문화,NWS_I
9680,3,뉴스,NWS_B
9681,1,어제의,DAT_B
9682,2,뉴스는,NWS_B
9683,1,어제의,DAT_B
9684,2,IT,NWS_I
9685,3,뉴스는,NWS_B
9686,4,좀,-
9687,1,오늘의,DAT_B
9688,2,과학,NWS_I
9689,3,뉴스,NWS_B
9690,4,머가,-
9691,5,있어?,-
9692,1,정치,NWS_I
9693,2,뉴스는,NWS_B
9694,3,좀,-
9695,1,정치,NWS_I
9696,2,뉴스,NWS_B
9697,3,알려줘.,-
9698,1,오늘의,DAT_B
9699,2,과학,NWS_I
9700,3,뉴스는,NWS_B
9701,4,좀,-
9702,5,알려줘,-
9703,1,오늘의,DAT_B
9704,2,생활/문화,NWS_I
9705,3,뉴스는,NWS_B
9706,4,머가,-
9707,5,있어?,-
9708,1,과학,NWS_I
9709,2,뉴스,NWS_B
9710,1,어제의,DAT_B
9711,2,세계,NWS_I
9712,3,뉴스는,NWS_B
9713,4,머머,-
9714,5,있어?,-
9715,1,경제,NWS_I
9716,2,뉴스,NWS_B
9717,3,머머,-
9718,4,있어?,-
9719,1,오늘의,DAT_B
9720,2,정치,NWS_I
9721,3,뉴스는,NWS_B
9722,1,어제의,DAT_B
9723,2,생활,NWS_I
9724,3,뉴스는,NWS_B
9725,4,머가,-
9726,5,있어?,-
9727,1,어제의,DAT_B
9728,2,문화,NWS_I
9729,3,뉴스,NWS_B
9730,4,새로,-
9731,5,나온거,-
9732,6,있어?,-
9733,1,오늘의,DAT_B
9734,2,세계,NWS_I
9735,3,뉴스는,NWS_B
9736,4,머머,-
9737,5,있어?,-
9738,1,오늘의,DAT_B
9739,2,문화,NWS_I
9740,3,뉴스,NWS_B
9741,4,좀,-
9742,5,알려줘,-
9743,1,정치,NWS_I
9744,2,뉴스,NWS_B
9745,3,머머,-
9746,4,있어?,-
9747,1,어제의,DAT_B
9748,2,정치,NWS_I
9749,3,뉴스,NWS_B
9750,4,머머,-
9751,5,있어?,-
9752,1,과학,NWS_I
9753,2,뉴스는,NWS_B
9754,3,알려줘.,-
9755,1,오늘의,DAT_B
9756,2,경제,NWS_I
9757,3,뉴스,NWS_B
9758,4,좀,-
9759,1,어제의,DAT_B
9760,2,정치,NWS_I
9761,3,뉴스는,NWS_B
9762,4,좀,-
9763,1,오늘의,DAT_B
9764,2,문화,NWS_I
9765,3,뉴스,NWS_B
9766,4,좀,-
9767,5,알려줘,-
9768,1,오늘의,DAT_B
9769,2,문화,NWS_I
9770,3,뉴스,NWS_B
9771,4,머머,-
9772,5,있어?,-
9773,1,과학,NWS_I
9774,2,뉴스,NWS_B
9775,3,좀,-
9776,4,알려줘,-
9777,1,어제의,DAT_B
9778,2,과학,NWS_I
9779,3,뉴스는,NWS_B
9780,4,좀,-
9781,1,오늘의,DAT_B
9782,2,세계,NWS_I
9783,3,뉴스는,NWS_B
9784,4,머머,-
9785,5,있어?,-
9786,1,정치,NWS_I
9787,2,뉴스는,NWS_B
9788,3,새로,-
9789,4,나온거,-
9790,5,있어?,-
9791,1,어제의,DAT_B
9792,2,문화,NWS_I
9793,3,뉴스,NWS_B
9794,4,좀,-
9795,5,알려줘,-
9796,1,IT,NWS_I
9797,2,뉴스,NWS_B
9798,1,오늘의,DAT_B
9799,2,정치,NWS_I
9800,3,뉴스는,NWS_B
9801,4,머머,-
9802,5,있어?,-
9803,1,정치,NWS_I
9804,2,뉴스,NWS_B
9805,3,머가,-
9806,4,있어?,-
9807,1,어제의,DAT_B
9808,2,세계,NWS_I
9809,3,뉴스,NWS_B
9810,4,머머,-
9811,5,있어?,-
9812,1,어제의,DAT_B
9813,2,생활/문화,NWS_I
9814,3,뉴스,NWS_B
9815,4,새로,-
9816,5,나온거,-
9817,6,있어?,-
9818,1,오늘의,DAT_B
9819,2,뉴스는,NWS_B
9820,3,좀,-
9821,1,오늘의,DAT_B
9822,2,생활,NWS_I
9823,3,뉴스,NWS_B
9824,4,머가,-
9825,5,있어?,-
9826,1,오늘의,DAT_B
9827,2,생활,NWS_I
9828,3,뉴스,NWS_B
9829,4,머가,-
9830,5,있어?,-
9831,1,오늘의,DAT_B
9832,2,과학,NWS_I
9833,3,뉴스,NWS_B
9834,4,머머,-
9835,5,있어?,-
9836,1,어제의,DAT_B
9837,2,경제,NWS_I
9838,3,뉴스,NWS_B
9839,4,새로,-
9840,5,나온거,-
9841,6,있어?,-
9842,1,세계,NWS_I
9843,2,뉴스는,NWS_B
9844,3,새로,-
9845,4,나온거,-
9846,5,있어?,-
9847,1,어제의,DAT_B
9848,2,과학,NWS_I
9849,3,뉴스는,NWS_B
9850,4,새로,-
9851,5,나온거,-
9852,6,있어?,-
9853,1,IT,NWS_I
9854,2,뉴스는,NWS_B
9855,3,좀,-
9856,4,알려줘,-
9857,1,오늘의,DAT_B
9858,2,경제,NWS_I
9859,3,뉴스,NWS_B
9860,1,어제의,DAT_B
9861,2,뉴스는,NWS_B
9862,3,머머,-
9863,4,있어?,-
9864,1,어제의,DAT_B
9865,2,문화,NWS_I
9866,3,뉴스,NWS_B
9867,4,새로,-
9868,5,나온거,-
9869,6,있어?,-
9870,1,정치,NWS_I
9871,2,뉴스,NWS_B
9872,3,새로,-
9873,4,나온거,-
9874,5,있어?,-
9875,1,오늘의,DAT_B
9876,2,사회,NWS_I
9877,3,뉴스,NWS_B
9878,4,머가,-
9879,5,있어?,-
9880,1,뉴스,NWS_B
9881,2,머머,-
9882,3,있어?,-
9883,1,어제의,DAT_B
9884,2,생활,NWS_I
9885,3,뉴스,NWS_B
9886,4,새로,-
9887,5,나온거,-
9888,6,있어?,-
9889,1,어제의,DAT_B
9890,2,생활/문화,NWS_I
9891,3,뉴스,NWS_B
9892,4,머머,-
9893,5,있어?,-
9894,1,어제의,DAT_B
9895,2,사회,NWS_I
9896,3,뉴스는,NWS_B
9897,4,머머,-
9898,5,있어?,-
9899,1,오늘의,DAT_B
9900,2,세계,NWS_I
9901,3,뉴스는,NWS_B
9902,1,오늘의,DAT_B
9903,2,IT,NWS_I
9904,3,뉴스,NWS_B
9905,4,좀,-
9906,1,생활/문화,NWS_I
9907,2,뉴스는,NWS_B
9908,3,머머,-
9909,4,있어?,-
9910,1,오늘의,DAT_B
9911,2,생활/문화,NWS_I
9912,3,뉴스,NWS_B
9913,4,머머,-
9914,5,있어?,-
9915,1,정치,NWS_I
9916,2,뉴스,NWS_B
9917,1,오늘의,DAT_B
9918,2,뉴스,NWS_B
9919,3,머머,-
9920,4,있어?,-
9921,1,경제,NWS_I
9922,2,뉴스는,NWS_B
9923,3,새로,-
9924,4,나온거,-
9925,5,있어?,-
9926,1,세계,NWS_I
9927,2,뉴스,NWS_B
9928,3,새로,-
9929,4,나온거,-
9930,5,있어?,-
9931,1,어제의,DAT_B
9932,2,IT/과학,NWS_I
9933,3,뉴스는,NWS_B
9934,4,머가,-
9935,5,있어?,-
9936,1,문화,NWS_I
9937,2,뉴스,NWS_B
9938,3,좀,-
9939,1,생활/문화,NWS_I
9940,2,뉴스,NWS_B
9941,3,머머,-
9942,4,있어?,-
9943,1,어제의,DAT_B
9944,2,경제,NWS_I
9945,3,뉴스,NWS_B
9946,1,어제의,DAT_B
9947,2,사회,NWS_I
9948,3,뉴스,NWS_B
9949,4,알려줘.,-
9950,1,오늘의,DAT_B
9951,2,정치,NWS_I
9952,3,뉴스,NWS_B
9953,4,머가,-
9954,5,있어?,-
9955,1,오늘의,DAT_B
9956,2,생활/문화,NWS_I
9957,3,뉴스는,NWS_B
9958,4,알려줘.,-
9959,1,어제의,DAT_B
9960,2,과학,NWS_I
9961,3,뉴스,NWS_B
9962,4,좀,-
9963,5,알려줘,-
9964,1,세계,NWS_I
9965,2,뉴스는,NWS_B
9966,3,알려줘.,-
9967,1,생활/문화,NWS_I
9968,2,뉴스,NWS_B
9969,3,머가,-
9970,4,있어?,-
9971,1,IT/과학,NWS_I
9972,2,뉴스,NWS_B
9973,3,좀,-
9974,4,알려줘,-
9975,1,어제의,DAT_B
9976,2,경제,NWS_I
9977,3,뉴스,NWS_B
9978,4,새로,-
9979,5,나온거,-
9980,6,있어?,-
9981,1,오늘의,DAT_B
9982,2,생활/문화,NWS_I
9983,3,뉴스는,NWS_B
9984,4,머머,-
9985,5,있어?,-
9986,1,오늘의,DAT_B
9987,2,생활/문화,NWS_I
9988,3,뉴스,NWS_B
9989,4,알려줘.,-
9990,1,어제의,DAT_B
9991,2,경제,NWS_I
9992,3,뉴스는,NWS_B
9993,4,알려줘.,-
9994,1,어제의,DAT_B
9995,2,생활/문화,NWS_I
9996,3,뉴스는,NWS_B
9997,4,알려줘.,-
9998,1,경제,NWS_I
9999,2,뉴스,NWS_B
10000,3,좀,-
10001,1,생활/문화,NWS_I
10002,2,뉴스,NWS_B
10003,3,머머,-
10004,4,있어?,-
10005,1,과학,NWS_I
10006,2,뉴스,NWS_B
10007,3,새로,-
10008,4,나온거,-
10009,5,있어?,-
10010,1,어제의,DAT_B
10011,2,생활/문화,NWS_I
10012,3,뉴스는,NWS_B
10013,4,새로,-
10014,5,나온거,-
10015,6,있어?,-
10016,1,오늘의,DAT_B
10017,2,정치,NWS_I
10018,3,뉴스는,NWS_B
10019,4,새로,-
10020,5,나온거,-
10021,6,있어?,-
10022,1,경제,NWS_I
10023,2,뉴스는,NWS_B
10024,3,머머,-
10025,4,있어?,-
10026,1,뉴스,NWS_B
10027,2,좀,-
10028,1,어제의,DAT_B
10029,2,경제,NWS_I
10030,3,뉴스는,NWS_B
10031,4,알려줘.,-
10032,1,오늘의,DAT_B
10033,2,IT,NWS_I
10034,3,뉴스는,NWS_B
10035,4,머머,-
10036,5,있어?,-
10037,1,어제의,DAT_B
10038,2,세계,NWS_I
10039,3,뉴스,NWS_B
10040,4,좀,-
10041,1,IT/과학,NWS_I
10042,2,뉴스,NWS_B
10043,3,머가,-
10044,4,있어?,-
10045,1,어제의,DAT_B
10046,2,IT,NWS_I
10047,3,뉴스,NWS_B
10048,4,알려줘.,-
10049,1,오늘의,DAT_B
10050,2,생활/문화,NWS_I
10051,3,뉴스는,NWS_B
10052,1,어제의,DAT_B
10053,2,생활,NWS_I
10054,3,뉴스,NWS_B
10055,1,IT,NWS_I
10056,2,뉴스는,NWS_B
10057,3,좀,-
10058,4,알려줘,-
10059,1,오늘의,DAT_B
10060,2,IT,NWS_I
10061,3,뉴스는,NWS_B
10062,4,머가,-
10063,5,있어?,-
10064,1,오늘의,DAT_B
10065,2,세계,NWS_I
10066,3,뉴스는,NWS_B
10067,4,알려줘.,-
10068,1,어제의,DAT_B
10069,2,과학,NWS_I
10070,3,뉴스,NWS_B
10071,4,머머,-
10072,5,있어?,-
10073,1,오늘의,DAT_B
10074,2,사회,NWS_I
10075,3,뉴스는,NWS_B
10076,4,머머,-
10077,5,있어?,-
10078,1,IT,NWS_I
10079,2,뉴스는,NWS_B
10080,3,새로,-
10081,4,나온거,-
10082,5,있어?,-
10083,1,어제의,DAT_B
10084,2,뉴스는,NWS_B
10085,3,좀,-
10086,4,알려줘,-
10087,1,생활/문화,NWS_I
10088,2,뉴스,NWS_B
10089,3,알려줘.,-
10090,1,사회,NWS_I
10091,2,뉴스는,NWS_B
10092,3,머머,-
10093,4,있어?,-
10094,1,과학,NWS_I
10095,2,뉴스는,NWS_B
10096,3,알려줘.,-
10097,1,오늘의,DAT_B
10098,2,경제,NWS_I
10099,3,뉴스,NWS_B
10100,4,좀,-
10101,5,알려줘,-
10102,1,생활,NWS_I
10103,2,뉴스,NWS_B
10104,3,좀,-
10105,4,알려줘,-
10106,1,경제,NWS_I
10107,2,뉴스,NWS_B
10108,3,새로,-
10109,4,나온거,-
10110,5,있어?,-
10111,1,오늘의,DAT_B
10112,2,정치,NWS_I
10113,3,뉴스는,NWS_B
10114,1,어제의,DAT_B
10115,2,정치,NWS_I
10116,3,뉴스는,NWS_B
10117,4,머가,-
10118,5,있어?,-
10119,1,오늘의,DAT_B
10120,2,뉴스,NWS_B
10121,3,머머,-
10122,4,있어?,-
10123,1,오늘의,DAT_B
10124,2,IT/과학,NWS_I
10125,3,뉴스는,NWS_B
10126,4,알려줘.,-
10127,1,오늘의,DAT_B
10128,2,세계,NWS_I
10129,3,뉴스,NWS_B
10130,4,새로,-
10131,5,나온거,-
10132,6,있어?,-
10133,1,사회,NWS_I
10134,2,뉴스,NWS_B
10135,1,어제의,DAT_B
10136,2,생활,NWS_I
10137,3,뉴스는,NWS_B
10138,1,오늘의,DAT_B
10139,2,생활/문화,NWS_I
10140,3,뉴스는,NWS_B
10141,1,IT/과학,NWS_I
10142,2,뉴스는,NWS_B
10143,3,알려줘.,-
10144,1,오늘의,DAT_B
10145,2,경제,NWS_I
10146,3,뉴스,NWS_B
10147,4,좀,-
10148,1,어제의,DAT_B
10149,2,뉴스,NWS_B
10150,1,IT,NWS_I
10151,2,뉴스,NWS_B
10152,3,알려줘.,-
10153,1,오늘의,DAT_B
10154,2,정치,NWS_I
10155,3,뉴스는,NWS_B
10156,4,좀,-
10157,1,어제의,DAT_B
10158,2,뉴스,NWS_B
10159,3,머머,-
10160,4,있어?,-
10161,1,어제의,DAT_B
10162,2,IT,NWS_I
10163,3,뉴스는,NWS_B
10164,4,좀,-
10165,1,어제의,DAT_B
10166,2,문화,NWS_I
10167,3,뉴스,NWS_B
10168,4,알려줘.,-
10169,1,문화,NWS_I
10170,2,뉴스는,NWS_B
10171,3,좀,-
10172,1,어제의,DAT_B
10173,2,뉴스는,NWS_B
10174,3,새로,-
10175,4,나온거,-
10176,5,있어?,-
10177,1,IT,NWS_I
10178,2,뉴스는,NWS_B
10179,3,알려줘.,-
10180,1,오늘의,DAT_B
10181,2,과학,NWS_I
10182,3,뉴스,NWS_B
10183,4,좀,-
10184,5,알려줘,-
10185,1,어제의,DAT_B
10186,2,생활/문화,NWS_I
10187,3,뉴스,NWS_B
10188,4,새로,-
10189,5,나온거,-
10190,6,있어?,-
10191,1,어제의,DAT_B
10192,2,문화,NWS_I
10193,3,뉴스는,NWS_B
10194,1,과학,NWS_I
10195,2,뉴스,NWS_B
10196,3,머가,-
10197,4,있어?,-
10198,1,IT/과학,NWS_I
10199,2,뉴스,NWS_B
10200,3,머머,-
10201,4,있어?,-
10202,1,오늘의,DAT_B
10203,2,문화,NWS_I
10204,3,뉴스,NWS_B
10205,4,좀,-
10206,1,어제의,DAT_B
10207,2,뉴스,NWS_B
10208,3,알려줘.,-
10209,1,오늘의,DAT_B
10210,2,생활,NWS_I
10211,3,뉴스,NWS_B
10212,4,머가,-
10213,5,있어?,-
10214,1,오늘의,DAT_B
10215,2,뉴스는,NWS_B
10216,3,알려줘.,-
10217,1,오늘의,DAT_B
10218,2,IT/과학,NWS_I
10219,3,뉴스,NWS_B
10220,4,머가,-
10221,5,있어?,-
10222,1,뉴스,NWS_B
10223,2,머머,-
10224,3,있어?,-
10225,1,어제의,DAT_B
10226,2,세계,NWS_I
10227,3,뉴스,NWS_B
10228,4,좀,-
10229,1,어제의,DAT_B
10230,2,생활/문화,NWS_I
10231,3,뉴스는,NWS_B
10232,4,좀,-
10233,5,알려줘,-
10234,1,오늘의,DAT_B
10235,2,생활,NWS_I
10236,3,뉴스는,NWS_B
10237,4,알려줘.,-
10238,1,어제의,DAT_B
10239,2,IT,NWS_I
10240,3,뉴스,NWS_B
10241,1,IT,NWS_I
10242,2,뉴스는,NWS_B
10243,3,머가,-
10244,4,있어?,-
10245,1,어제의,DAT_B
10246,2,생활/문화,NWS_I
10247,3,뉴스,NWS_B
10248,4,새로,-
10249,5,나온거,-
10250,6,있어?,-
10251,1,어제의,DAT_B
10252,2,IT,NWS_I
10253,3,뉴스는,NWS_B
10254,4,새로,-
10255,5,나온거,-
10256,6,있어?,-
10257,1,어제의,DAT_B
10258,2,생활/문화,NWS_I
10259,3,뉴스,NWS_B
10260,1,IT,NWS_I
10261,2,뉴스는,NWS_B
10262,3,머가,-
10263,4,있어?,-
10264,1,어제의,DAT_B
10265,2,과학,NWS_I
10266,3,뉴스,NWS_B
10267,4,알려줘.,-
10268,1,오늘의,DAT_B
10269,2,뉴스,NWS_B
10270,3,새로,-
10271,4,나온거,-
10272,5,있어?,-
10273,1,오늘의,DAT_B
10274,2,사회,NWS_I
10275,3,뉴스는,NWS_B
10276,4,새로,-
10277,5,나온거,-
10278,6,있어?,-
10279,1,IT/과학,NWS_I
10280,2,뉴스는,NWS_B
10281,1,오늘의,DAT_B
10282,2,IT,NWS_I
10283,3,뉴스,NWS_B
10284,1,정치,NWS_I
10285,2,뉴스는,NWS_B
10286,3,좀,-
10287,4,알려줘,-
10288,1,오늘의,DAT_B
10289,2,IT,NWS_I
10290,3,뉴스는,NWS_B
10291,4,좀,-
